reviews,ratings
ยากให้บ่ริการดีๆกว่านี้เพราะคนเจ็บร็นานมาก,0
รปภแย่มากครับ,0
เมื่อวานไปฉีดยาตามแพทย์สั่ง พอดีเป็นวันหยุดทำให้มีแค่ห้อง103ที่เปิดบริการสำหรับผู้ป่วยนอกเพียงห้องเดียวซึ่งรวมผู้ป่วยทุกเพศทุกวัย ตรงมุมที่จัดสำหรับฉีดยามันไม่มีม่านหรือฉากกันระหว่างผู้ป่วยที่กำลังรับการรักษากับคนไข้ที่รอพบแพทย์ และรอซักประวัติ คือทุกคนเห็นกันหมด ถึงแม้ตอนฉีดยาพยาบาลจะใช้ตัวบังแล้วเอาผ้ามาปิดให้แต่มันยังไม่เพียงพอเพราะเวลาแต่งตัว เช่นรูดซิป หรือดึงกางเกงขึ้น คนอื่นเขารู้ว่าเราทำอะไรเขาก็มองอยู่ดี ถึงแม้บริการส่วนอื่นจะไปกี่ครั้งจะดูงงทุกครั้งที่ไปตลอดเวลา9เดือนที่รักษามา แต่ยอมรับหมอทุกคนพูดจาดีมากใส่ใจคนไข้ และพยาบาลทุกท่านที่ฉีดยาให้ฉีดยาดีมากไม่รู้เจ็บเลยแม้แต่ตอนปล่อยยา เก่งมากคะ,1
ไม่มีที่จอดรถแถบ รปภ พูดจ่ะหมาไม่กัด จอดหน้าโรงบาลใต้ด่วนโดนล๊อคล้ออีก,0
รักษาดีมากๆค่ะ,1
คุณหมอเอาใจใส่คนป่วยดีมากค่ะ พยาบาลก็ดูแลคนป่วยดีค่ะ,1
หมอตรวจช้ามากค่ะห้องศัลยกรรม นัดมา8โมงถึงเที่ยงนี่มาตั้งแต่9โมงยังไม่ได้ตรวจ แค่ฉีดคีรอยด์ที่หู แม่งช้ามาก ไม่ทราบว่าจะนัดมาทำส้นตีนอะไรค่ะช่วงเช้า มีธุระต้องไปอีกช่วงบ่าย บริการแย่ช้ามาก จ่ายเงินนะค่ะไม่ได้ใช้สิทธิ์อะไร ที่เลือกมาก็เพราะมันใกล้บ้านค่ะ ไม่งั้นคงไม่มาเหยียบหรอก แย่มากๆๆๆๆ ห่วยๆๆ,0
วันนี้ น้ำไม่ไหลตั้งแต่บ่าย-ทุ่มกว่า ผู้ป่วยลำบากมาก(คิดสภาพเองแล้วกัน) โรงพยาบาลไม่ควรเกิดเหตุแบบนี้ ไม่ไหล 1-2 ชั่วโมงพอรับได้ แต่นี่ลองคิดดูถ้าเจ้าหน้าที่หรือหน่วยงานที่ดูแลเกี่ยวข้องคุณป่วย แล้วเจอเหตุการณ์แบบนี้ โรงพยาบาลคือสถานที่ช่วยชีวิตผู้คน สมควรปรับปรุงด่วน ผู้ป่วยจะหวังอะไรจากเลิดสินได้!!?? ตึกกาญจนาภิเษก ชั้นที่ 14,0
เลิดสิน คุณหมอใจดี พยาบาลและผู้ช่วยน่ารัก ต้องอดทนคนเยอะ วันไหนคุณหมอนัดต้องไปวางใบนัดเช้ามาก ไม่งั้นรอกันถึงเย็น,1
ห้องเอ็กซ์เรย์ค่ะ เวลามีคนป่วยสูงอายุ ไม่ช่วยพยุงใดๆ ทั้งสิ้นให้ปีนขึ้นเตียงเอง เตียงมันสูงมากฝากพิจารณาด้วย แล้ว อีกอย่างเอ็กซ์รย์เสร้จ ไม่พูดอะไร ว่ารอเอกสาร หรือ กลับบ้านได้ หรือ อะไรทั้งนั้น เค้าเป็นอะไรค๊ะ,0
ดีค่ะเป็นที่ดิฉันได้เกิดที่นั้น,1
โรงพยาบาลรัฐก็จริง แต่บริการใช้ได้ คุณหมอใส่ใจคนไข้ ตรวจละเอียดดี แต่ขั้นตอนเยอะไปนิด วิ่งไปวิ่งมาหลายห้องไปหน่อย,1
คุณหมอพูดจาดีมากๆ แนะนำทุกอย่างดี รักษาระเอืยด โดยรวมโอเคค่ะ แต่มีเรื่องอยากจะฝากคือเจ้าหน้าที่บางท่านคุมอารมไม่อยู่กับคนไข้เข้าใจนะคะว่าคุณทำงานเหนื่อย แต่ก็มีคนไข้บางคนที่ไม่รู้ว่าจะไปทางไหนรอตรงไหนต้องทำยังไง แต่สำหรัปเราไม่ซรเรืยดเข้าใจค่ะ ขอเป็นกำลังให้คุณหมอพยาบาลและพนักงานทุกหน้าที่สู้ๆนะคะ ขอพระเจ้าอวยพรทุกๆท่านค่ะ,1
มารับการรักษาตั้งแต่ 23.00 น. หมอไม่สามารถทำอะไรได้ ให้คนไข้นอนรอดูอาการอยู่ที่ห้องฉุกเฉิน ที่คนเดินเข้าๆออกๆ ไม่เข้าใจถ้าต้องนอนพักดูอาการ ทำไมไม่แอดมิด ให้นอนแหกตาอยู่ทำไม ถ้าบุคคลากรรู้จักคุณค่าของเวลา และคำว่านาทีชีวิตจริงๆ เหตุการณ์แบบนี้ไม่น่าจะเกิดขึ้น จนป่านนี้ที่ยังต้องรอ รอกันข้ามวันข้ามคืน นั่งยาวไป,0
ร.ป.ภ..ชอบวางอำนาจ..ไม่ใส่ใจงานถามดีๆก้อไม่สนใจ..แย่มากๆเพราะต้องไปหาหมอทุกๆสองเดือน..พฤติกรรมเหมือนเดิม..คุยแต่โทรศัพย์ถามอะรัยก้อพูดไม่ดีถามที่จอดรถก้อไล่ไปจอดริมถนน..ทั้งที่ข้างในก้อมีที่ว่างเฮ้อ....,0
ปกติจะเข้าแต่โรงพยาบาลเอกชนตลอด พอได้ลองเข้ารัฐบาลที่นี่บอกเลยว่า ไม่คิดจะเข้าอีกเลย มันเห็นถึงความแตกต่างอย่างชัดเจน ทั้งดีและไม่ดี ข้อดีคือ คุณหมอแต่ละคนพูดจาสุภาพ วินิฉัยได้ละเอียดกว่าเอกชน จนน่าชื่นชม ค่าพยาบาลมันถูกมาก ข้อเสียคือ รอคิวนานมาก 2-3 ชม ระบบงานซ้ำซ้อนล้าช้า ถามข้อมูลทุกโต๊ะที่ผ่าน การให้บริการค่อนข้างแย่ พยาบาลไม่สุภาพเลย แต่บางคนให้บริการดีก็ดีจิงๆ จนน่าชมต่อหน้า แต่บางคนการใช้คำพูดกับคนไข้ควรปรับปรุง ควรคิดถึงเวลาตัวเองไปใช้งานบริการประเภทอื่นแล้วได้สิ่งแบบที่คุณแสดงตอบกลับมาแล้วคุณจะรู้สึกอย่างไร ในฐานะที่ผมเคยทำงานด้านบริการมาก่อนและไม่เคยเหวี่ยงกับคนอื่นแบบนี้เลย อยากให้โรงพยาบาลยกระดับงานบริการให้ดีกว่านี้นะครับ เพราะคนรุ่นใหม่เขาขยาดและเกียจการเข้าสถานพยาบาลของรัฐแล้ว,0
ช่วยอบรมมารยาทพนักงาน รปภ. หน่อยนะครับ ... แล้วโรงพยาบาลอะไรครับ? ให้หาที่จอดรถริมถนนนอกรั้ว รพ. ปัดความรับผิดชอบสิ้นดี แล้วจะให้ประชาชนผู้ใช้บริการพึ่งพาตัวเองทุหิย่างเลยหรอครับ,0
ไปเยี่ยมนอ้งบอ่ย ๆที่กระดูกชาย1ชั้น17คุณหมอ นางพยาบาลและบุคลากรน่ารักมากยิ้มแย้มแจ่มใสเอาใจใส่คนไข้เหมือนญาติเลย ประทับใจมากค่ะ,1
พาคุณแม่มารักษาผ่าตัดกระดูก2ครั้งแล้วคุณหมอเก่งมากระบบบริการก็ดีมาก.มากกว่าหลายๆโรงพยาบาลของรัฐที่เคยไปมา,1
บริการช้ามากเลยเดินทางตั้งไกลมาตั้งแต่ไม่มีคนเลย จนตอนนี้คนเต็มเลย พอไปถามบอกหาแฟ้มอยู่ นี้ถ้าอาการหนักคงไม่น่ารอดนี้ขนาดห้องฉุกเฉินนะ บอกตรงๆว่าแย่มาก,0
การทำงานซับซ้อน วุ้นวาย ไล่ไปนั้นไล่ไปนี้ สุดท้ายจบที่เดิม ทำไมไม่จัดระบบให้มันดีดีกว่านี้ ที่อื่นไม่เห็นเป็นอย่าง รพ นี้เลย,0
บริการดีประทับใจค่ะ,1
อยากให้ปรับปรุงแผนกฉุกเฉินให้บริการรวดเร็วในเวลากลางคืน..เพราะพยาบาลและหมอไม่สนใจคนไข้เลยนั่งเม้าท์กันเล่นโทรศัพท์ สอบถามอะไรก็ทำเป็นเป็นไม่พอใจ..บอกเลยว่าต่อให้ปรับสถานพยาบาลดีแค่ไหนแต่มีบุคคลากรบริการที่แย่ก็ไม่ทำให้องค์กรดูดีขึ้นได้. ถ้าไม่ติดว่ารักษามีประวัติมายาวนานคงไม่เลือกประกันสังคมที่นี่ไว้..คงขอเปลี่ยนไปนานแล้ว...บอกเลยเพลียใจ,0
แค่นอนเตียงเฝ้าผู้ป่วยที่ไม่มีใครนอนโรคจิตหรอค้าคุณพยาบาลแค่นี้เด้กนอนไม่ได้หนูว่าคุณทุบตึกทิ้งดีกว่าไหมเดี๋ยวต่อไปจะไม่มาใช้บริการนี้อีกตอนแรกคิดว่าพยาบาลจะใจดีที่ไหนได้ใจร้ายยังกับแม่มดส่งมาเกิดอีกค้า,0
เล่นกันแต่มือถือ ไหวป่ะ ไม่มีความรับผิดชอบ เป็นพยาบาลกันได้ไง คนขาดหรอ หรือจับฉลากมา,0
คือพึ่งผ่าไทรอยด์แบบส่องกล้องโดย อ.ศานิตย์ นาวิกบุตร คือฟื้นตัวเร็วมาก ไม่มีรอยแผลเป็นให้ระคายเคืองหัวใจ ตอนนอนโรงพยาบาล..พยาบาลก็ใจดี เอาใจใส่ดีมากๆ...ราคาก็ไม่แพงเลยกับการผ่าส่องกล้องทางปาก...,1
หนูเคยมารักสาคนใก้ลจะตายยังจะสอบถามแทนทีจะลีบรักสาหมอก็พูดจาหมาแดกเลยค่ะ,0
ไปถึงมีรถนอนมารับเลย หมอเห็นไม่ค่อยไหว ถามอาการ เข้าห้องฉุกเฉินเลย ไม่ต้องรอ ใส่ใจ ไม่เหมือนเจริญกรุง นอนไปเหอะ รออย่างเด่ว,1
การแนะนำให้ความสะดวกคุณพยาบาลแย่มากๆครับที่ดีๆก็มีนะครับแต่น้อยมากโดยเฉพาะท่านพวกธุรการไม่ค่อยทำหน้าที่ดีแต่เดินไปคุยกับคนอื่นหัวเราะสนุกสนานแต่จะรู้ไมคนมาโรงพยบาลเค้าทุกข์พยาบาลบ้างคนทำงานแบบไม่เต็มใจชอบพาพวกรัดคิวมาแซงคิวเรามันบ้านนอกไม่มีพวกมาตามนัดหมอเลื่อนนัดไม่มีใครแจ้งตื่นตี่สี่กว่าจะมาถึงสิบโมงเค้าบอกโทรแจ้งแล้วติดต่อไม่ได้ให้กลับไปมาใหม่วันหลังเลยเปิดโทรศัพย์ให้ดูไม่มีสายเค้าเลยเค้าเลยว่าโทรได้แค่ไหนแค่นั้นดูเค้าพูดแสดงว่าเราผิด555ไม่มีเส้นไม่ใมีตังเลยเจอพวกปิดทองหน้าพระ....แต่คุณหมอที่นี้ดีทุกท่านครับพูดจาะพราะเอาใจส่ดีครับ,0
ถึงจะวุ่นวาย รอนาน แต่พอได้พบหมอแล้วก้อมีความรู้สึกดีขึ้นจากที่รอมานานคะ,1
คนไข้มาที่นี่ต้องการความช่วยเหลือ ไม่มีใครอยากเจ็บอยากป่วยนะคะ จรรยาบรรณความเป็นแพทย์ความเป็นพยาบาลหายไปไหนหมดคะ การดูแลการพูดคุยกับคนไข้แย่มากๆ คุณเรียนพยาบาลมาคุณต้องรู้อยู่แล้วว่าคุณต้องเสียสละแต่คุณกลับทำท่าทางกริยา น้ำเสียงที่ไร้มารยาทมาก อบรมด่วนเลยนะคะ,0
"เป็นคนอักเสพต้องหาหมด,,,,,พาลาแดง,,กะแล้วแต่เธอ,,,สันดอกวา,,,",1
บริการห่วยแตก ไม่มีจรรยาบรรณในการรักษา พยาบาลหน้าห้องเวร แผนกคดี บริการแย่มากพูดจาส้นตีน ไม่เคยคิดจะมาเลยที่นี่แค่บังเอิญ แหนป่วยกระทันหัน ผู้บริหารที่นี่เขาจะรุ้บ้างไหมเนี่ย 100% ในเพจเขาด่ากัน 99% แอดมินทำอะไรอยู่วะ,0
แพทย์และพยาบาลดี แต่เรื่องการเดินเอกสารช้ามาก,0
นิติเวชที่นี่บรรยากาศสุดยอดครับ,1
พยาบาลยอดแย่ ยิ่งพยาบาลฉุกเฉินตัวดำๆแจ๋นๆนี่อยากถามว่าตอนคุนได้มาทำงานพยาบาลครั้งกับทุกวันนี้คุนแน่ใจมั้นว่าปฎิบัติเหมือนเดิม คำพุดหน้าตาวีหน้าอารมณ์ สมควรหรือที่มาขึ้นเสีนงมาชักสีหน้านินทาผู้ป่วยกับเพื่อนพยาบาลตนเอง ลาออกเถอะค่ะ สงวารคนไข้คนอื่นอย่าให้เจออย่าให้โดนแบบฉันเลยเสียความรุ้สึกต่อแพทย์พยาบาลที่นีที่สุดค้ะ,0
ระบบเรียกบัตรคิวขัดข้อง...ทำไมไม่รีบแก้ไขให้เป็นปกติพอคนไข้ไม่เข้าใจ..ถูกสอบถามมากๆก้อมาใส่อารมณ์กับคนไข้ราวกับว่า..เป็นผู้อพยพมาขอความช่วยเหลือทำแบบนี้เข้าทำนองว่าปลาเน่าตัวเดียว..ทั้งๆที่บุคลากรท่านอื่นๆบริการดีมากๆ..สิ่งที่รพ.เลิดสินควรแก้ไขก่อนเป็นอันดับแรกคือ..ปรับปรุงระบบเรียกคิวให้เป็นปกติโดยเร็ว..กับ..อบรมปลุกจิตสำนึกของเจ้าหน้าที่ให้มีจิตสำนึกของการให้บริการคนไข้ให้มากกว่าเดิม..อย่าลืมว่าเขาเป็นคนไข้ไม่ใช่คนปกติและไม่ใช่ผู้อพยพแรงงานต่างด้าวโปรดให้เกียรติด้วยโดยเฉพาะอย่างยิ่งคนไทยด้วยกันผู้เป็นเจ้าของภาษีโดยตรง...,0
บริการดีครับ,1
พาแฟนไปโรงพยาบาลตอนตี1:30ท้องเสียไหลไม่หยุด หมอบอกไม่ฉุกเฉิน เสียเงินก็ไม่ได้เสียดายนะค่ะ แต่บริการเหี้ยมากค่ะ ตั้งแต่ พยาบาลหมอไม่มีคุณภาพ ถ้าเป็นพ่อเป็นแม่มึงไม่สบายพาไปตอนตี1ตีสองมึงจะคิดว่าฉุกเฉินมั้ยค่ะ แล้วเข้าไปตรวจไม่ถึงนาที กดท้อง2ที ให้น้ำเกลือมาแดก กุซื้อร้ายขายยาทั่วไปก็ได้มั้ยค่ะ แล้วถ้ามึงจะให้บริการการรักษาในเวลาราชการมึงอย่าเปิด24ชั่วโมงเลยค่ะ เพราะหลังเวลาราชการพวกมึงไม่ได้สนใจคนป่วยแม้แต่น้อย เรียนมาแล้วมาทำแบบนี้ไม่ต้องเรียนมานะค่ะ ถ้ากุรุ้ว่ารักษาแบบนี้แล้วเสียตังกุไปไกล้บ้านก็ได้ค่ะไม่ต้องนั่งรถไปให้เสียเวลา เสียความรุ้สึกมากค่ะจะใช้สิทประกันสังคม หรือ30บาท หรือเสียเงิน มึงก็สมควรต้องรักษาชีวิตป่ะค่ะ ถ้าบริการเหี้ยๆแบบนี้อย่ามารักษาคนเลยค่ะ รักษาจิตใจมึงปลูกสามันสำนึกในตัวพวกมึงก่อนนะค่ะว่ามึงจะช่วยชีวิตคนหรือมึงจะมาทำไรกันแน่,0
ห่วยแตกลูกสาวมาหาหมอตอน ตี 5.50 เพราะไขขึ้นสูงมากถึงห้อง ฉุกเฉินนางพยบาลบอกว่าต้องคอยหมอลงตรวจ 7.00น ไหนวะฉุกเฉินแล้วนางพญาบาลบอกว่าเป็นช่วงเวลาเปลี่ยนหมอ เตียงแม้งก็ไม่ให้นอนต้องมานอนคอยบนเก้าอีผู้ป่วย ตอนลงจากรถเวรเปลแม้งก็ไม่มีมารับคนไขเลย นั่งจับกลุ่มแชดกัน ไม่รู้ว่าผู้บริหารท่านรู้หรือปะ,0
โรงพยาบาลมีที่จอดรถสำหรับประชาชนที่มาใช้บริการน้อยไปคะ แต่ที่จอดรถของพนักงานเยอะกว่ามากกก คุณหมอพูดจาดีคะ แต่พนักงานและพยาบาลบริการแย่มากกก การจัดการระบบต่างๆก็ไม่เป็นระเบียบ คนที่ไม่เคยมานี่งงมาก ไม่รู้ว่าต้องทำอะไรตรงไหนคะ *พยาบาลที่นี่นิสัยแย่มากคะส่วนใหญ่,0
ไปหาหมอมา เจอคุณหมอใจดีน่ารักมากๆคะคุณหมอพูดจาดี แน่ะนำและใส่ใจคนไข้มากคะ รับฟังปัญหาและพูดจาไพเราะ แถมสวยน่ารักยิ้มตลอดเลยคะ,1
รบกวนฝากถึงคุณบุคลากรทำประวัติส่วนที่เป็นของประกันสังคมช่องที่ 3 คะ เมื่อวานพาแฟนไปหาหมอแต่รอนานมากๆ ไม่แน่ใจว่าหาแฟ้มประวัติการรักษาไม่เจอหรือลืม หรือว่าอย่างไร ที่รอนานไม่ติดใจค่ะ แต่มาติดใจตรงที่แฟนเราเข้าไปถามแล้วทำหน้ากลั้นหัวเราะ แล้วบอกแฟนเรารอแปบนึง พอแฟนหันหลังกลับ เอามือป้องปากหัวเราะตามหลัง ทำมือกระซิบกระซาบ หมายถึงอย่างไรคะ? คือเราดูคุณอยู่ค่ะ ไม่พอใจค่ะกับการกระทำแบบนี้,0
บริการเหี้ยตั้งแต่คนรับแฟ้มตรวจวัดความดัน หน้าตาเหมือนไม่อยากทำงาน ไอห่า ถ้ามึงโดนบ้างจะรุ้สึกไง เวลาคนพูดจาตวาดๆ ชักสีหน้า พอเข้าห้องตรวจ หมอชื่อพิพัทษ์ วันเสาร์ที่ 5 ธันวา ห้องตรวจ 2 ปากเหี้ยมากกก นั่งพ่นๆๆๆ ออกมาแต่ละคำ เซิสในกูลเกิ้ลนังได้ความรู้กว่า แถมไล่ไปหาโรงบาลเอกชน หน้าหีมากกกก หมอเหี้ยแบบนี้ มีไว้ โรงบาลจงเจริญ ต่อไปนี้เอกชนสถานเดียว ยอมจ่ายแพงดีกว่าได้บริการหนังหี,0
เข้าใจว่าคนไข้เยอะน่ะแต่พนักงานทำงานช้ามากโดยพนักงานจ่ายยาปะกันสังคมและแผนกจัดยาเหนยืนคุยเล่นกันไม่หันมาดูคนไข้บ้างเลยรอนานมากๆๆ,0
โรงพยาบาลเลิดสินดีมากเลยครับ ผมเคยผ่าตัดแล้วผมไช้ สิทธิ์30บาทผมเป็นแรงงานด้าวครับ,1
ปวดท้องน้อยแทบตายสรุปให้แต่ยาแก้ปวดมาบอกว่ามดลูกเราปกติ,0
พยาบาลพูดจาแย่มากๆๆกะคนไข้ควรปรับปรุงให้มากกว่านี้,0
"พาแฟนมาหาหมอ แย่มากๆตั้งแต่จุดทำบัตรเลยค่ะ คือเราไม่มีบัตร ก็ไปยืนตามป้ายว่าผู้ป่วยใหม่ พนง.บอกทุกคนที่เข้าแถวว่า ""ไปยืนตรงนั้นทำไม ไม่มีพนักงานคงจะได้ทำ"" พูดเสียงแบบตะคอก ป้าข้างหลังเรายังโมโหเลย ว่าพูดดีๆไม่ได้หรอ รอ 3 ชม. พีคสุดตอนเข้าไปตรวจ แฟนเล่าว่า บอกเจ็บเอ็นขา คือที่เราบังคับให้แฟนมาเพื่อมาตรวจดูไปเลยว่าเป็นอะไรเพราะเจ็บบ่อยมาก แต่คำพูดที่ได้รับ และการกระทำของหมอ คือไม่มีจับขาดูสักนิด พูดแค่ว่า เดินมาหาหมอได้ขนาดนี้ ก็คงไม่เป็นอะไร โมโหมาก พูดจริงๆ เสียเวลา",0
ห่วยแตกมาก พาคนเจ็บที่บ้านไปที่โรงพยาบาลเลิดสิน เนื่องจากเหตุไฟไหม้ที่บ้าน ก็ไปด้วยความตกใจ และไม่ได้เตรียมตัวมาเลย ไปถึงพนักงานให้กรอกประวัติ แทนที่จะพูดจาดีดี ไอ่เราก็เขียนผิดเขียนถูก ทั้งตกใจ ทั้งมึน เพลียมาก พอเสร็จก็ไปเข้าห้องน้ำ ด้วยสภาพไม่ได้ใส่รองเท้าเพราะหนีไฟมา หัวฟู เหม็น เหนื่อยเพลีย ก็ไปล้างมือ แม่บ้านที่ตึกฉุกเฉินก็ตะคอกใส่เราว่า ล้างมือให้มันเบาๆ กระเด็น เลอะขอบ อ่ะ เราก็ไม่อะไร เราก็หวีผม เค้าก็ตะคอกอีก ว่า หวีทำไมหน้าอ่าง ไม่มาหวีข้างๆ เ...,0
หมอตรวจผู้จาแย่มั่ก เสียความรู้สึกไม่มีความเปึนมิตรเลย,0
ดีมากครับ,1
มีประกันสังคมที่นี่ค่ะตั้งแต่ใช้บริการมาก็ดีนะคะไม่เคยมีปัญหาอะไรการรักษาก็ดีเคยปวดกระดูกแขนมาเป็นปีรักษาที่ต่างจังหวัดฉีดยาไปสองเข็มไม่หายมารักษาที่นี่หมอให้กินยาและงดใช้แขนสองอาทิตย์หายเลยค่ะเรื่องพยาบาลบริการไม่ดีก็เห็นบ้างนะแต่ก็ส่วนน้อยที่เห็นคิดว่าเป็นบางคนมากกว่านะคะ,1
แผนกห้อง103ต้อนรับดีบริการดี ผมขอขอบคุยมากคับ,1
ห่วยทุกอย่าง!!ในด้านการบริการและการรักษา..,0
ควรจัดอบรมบุคลากรใน รพ น่ะ ทำหน้าทำตา เวลาถามทางหรือข้อมูลไร หน้าตาน้ำเสียงอย่างกะส้นตีน ขอหยาบน่ะ นี่ป่วยก็พอแล้ว มาเจอบริการแย่ๆ แล้วโมโห เปลืองเงินเดือนที่จ้างพวกคุณ บางคนเสียตังมารักษา แต่บริการได้แย่มาก,0
การเช็คสิทธบัตรทองดูซ้ำซ้อนยุ่งยากเกินไปมั้ยคะ....ทั้งที่ประวัติก็มีอยู่แล้วเคยมาอยู่บ่อยๆ,0
บริการดี พยาบาลก็นิสัยดี คุณหมอก็น่ารัก,0
เป้นสถานที่ทำงานของฉันและเพื่อนฯ(เฉพาะบ่ายวันนี้บรรยากาศดีมากฯ),1
ติดต่อทางโทรศัพท์ไม่ได้เลย ทุกหมายเลขบอกยังไม่เปิดใช้บริการ เข้าเฟซบุคส์และอีเมล์ก็ไม่ตอบ จะมีช่องทางสื่อสารไว้ทำไม บริการยอดแย่,0
คุณใจดีมากๆเลยพนักงานบริการดีมากๆเลยผิดจากเมือสิบกว่าปีที่แล้วฟ้ากับเนเลยสมัยนี้บริการดีเยี่ยมเลยให้5ดาวเลยครับ,1
คือไปเยี่ยมเพื่อนมาอยากจาพูดว่า พยาบาลหรือผู้ช่วยนะคือคุนเป็นผู้ให้บริการส่วนคนไข้ก้อคือลูกค้าหรือคนใช้บริการคือเสียเงินอะไม่ได้รักษาฟรีความเปนจรรยาบรรณแพทย์คุนควรใจเย็นและพูดจาให้มีหางเสียงและการพูดควรอ่อนลงไม่ช่ายเสียแข็งคือบริการห่วยแตกอะ(คือทำงานบริการเหมือนกันบางอย่างคุนควรเย็นบ้างก้อดี)จรรยาบรรณไปไหนหมด,1
ไปเยี่ยมพ่อที่โรงพยาบาลมาค่ะ...สั้นๆได้ใจความ บริการห่วยแตก<หรือดับเบิ้ลแย่ๆสุดๆ> คุณคือคนที่ช่วยเหลือผู้ป่วยแต่การกระทำ มันม่ใช่,0
ห้องประกันสังคมบริการแย่มากค่ะ กริยา คำพูดจา พิมใบปะหน้าที่จะส่งตัวมา ร.พ ผิด ชื่อคนไข้น้ำหวาน แต่พิมน้ำฝน ตกภาษาไทยหรอค่ะ พอจะไปขอแก้ไข้ พูดจาไม่ดีใส่ ก็ไม่ทราบหรอค่ะ ว่าหงุดหงิดอะไรมาผัวไม่เย็ดหรืออะไรไม่ทราบค่ะ แต่เมื่อคุณทำงานบริการตรงนี้พูดจาหมาไม่แดกอย่าทำเลยค่ะ ห้องประกันสังคมบริการแย่มากค่ะ ดิฉันเสียเงินทุกเดือนนะค่ะกับเงินประกัน เด่วจะร้องเรียงห้องประกันสังคมให้ถึงที่สุด,0
ไม่ค่อยพอใจกับการบริการของหมอ เน้นหมอนะ ไม่ใช่พยาบาล ถ้าเป็นไปได้อยากคอมเมนท์แล้วให้ศูนย์ดาว,0
เค้าบอกว่าห่วย,0
ดาวติดลบอยู่ไหนคะ,0
เจ้าหน้าที่บริการไม่ดีเลยค่ะ อยากให้ทาง รพ. ปรับระบบ การบริการ เช่นการให้คนไข้ กรอกประวัติ เอง ไปถ่ายเอกสารบัตร ปปช. คนไข้ ป่วยน่ะค่ะ ถ้าจะสามารถกรอกประวัติ เองได้ นี่คงไม่ต้องไปหาหมอรักษา เวลาตรวจอย่างน้อย ก็ควรใช้เวลานานสักนิด ไปเดินเรื่องกว่าจะได้พบหมอเป็นชั่วโมง พบหมอ 3 นาที ค่ะ ควรอธิบายอาการมากกว่านี้ หรือ ควรชี้แนะวิธีการปฏิบัติ ให้ หน่อยค่ะ,0
คุณหมอใจดี ยากินแร้วดี ค่ะบริการเป็นระบบ ไม่รอคิวนานมาก มีคนไปรักษาแล้วก็หาย เยอะค่ะ,1
กำลังปรับปรุงเพื่อผู้ป่วยไข้,1
ห่วยแตก อย่าให้วิจารณ์เลย มันเยอะอ่ะ,0
ได้เคยเข้านอนรักษา 2 ครั้งที่ชั้น 19 ฝั่งประกันสังคมและฝั่งพิเศษ1 พยาบาล เจ้าหน้า ตลอดจนแม่บ้าน ให้ความดูแลเอาใจใส่ ยิ้มแย้ม ตลอดคำพูดจาเป็นกันเอง เสมือนญาติมิตร จึงทำให้ผมมีความประทับใจเจ้าหน้าที่ชั้น19 ทุกๆท่าน,1
สั้นๆ รู้สึกเสียดายเงินที่จ่ายประกันสังคมเกือบตายให้รอได้3ชม.,0
เรื่องมีอยู่ว่าคนไข้นอนพักฟื้นที่ รพ. จนได้กลับบ้าน มีใบนัดมาเอ็กเรย์ พอมาเอ็กเรย์ตามนัด เสร็จปุ๊บ ไม่มีเอกสารส่งต่อคนไข้ ต้องตามเรื่องจุดนู้นจุดนี้ แย่ที่สุดครับ,0
ไม่อยากให้ดาวเลยนะ แต่มันบังคับอ่ะ รู้ว่าเป็นโรงบาล รัฐบาล แต่ก้อควรบริการให้ดีกว่านี้ป่ะ อย่างน้อยคุณก้อได้เงินเดือนป่าวว่ะ เสียความรู้สึกว่ะ เอาเงินไปให้แท้ๆๆ ไม่ได้ว่ารวมนะ แต่ที่ไปมาเจอแต่คนต่ำๆๆ,0
บริการห่วยแตกที่สุดไม่สนใจคนรอตั้งนานไม่เรียกคนมาทีหลังเรียกไปก่อนจนหมดพอไปถามบอกหาแฟ้มไม่เจอกลับมานั่งรอก็ยังเหมือนเดิมเรียกคนอื่นไปหมดอีกชึ่งมาทีหลังพอไปถามรอบสองเอกสารก็ยังวางที่เดิมกุไม่สบายนะโว้ยรอไม่ไหวถ้ากุสบายดีกุคงไม่มาหาหมอ,0
วันนี้ไปมานั่งรอคิวเกือบ2ช.ม เดินไปถามก็บอกว่านั่งรอกีอนน่ะค่ะยังไม่ถึงคิว...เราเห็นคนที่มาทึ่หลังเขาเรียกไปหลายคนก็บอกขอโทดค่ะคิวผิดพลาด..ปรับปรุงตรงนี้หน่อยน่ะครับ,0
อยากจะก้าวออกจาก รพ ตั้งแต่ที่เข้ามาห้องรอคลอดค่ะ พยาบาลนั่งด่านินทาคนไข้ งานบริการการรักษาแต่ปฏิบัติตัวไร้จรรยาบรรณแบบนี้ ถ้าออกจาก รพ เมื่อไหร่จะยกเลิกประกันสังคมทันทีค่ะ ไม่มีเหตุผลต้องจ่ายให้การบริการแย่ๆแบบนี้,0
